10.0,8.0,-0.9880555738822546
116.0,4.0,-1.0
10.0,1.0,-0.7434676434676435
19.0,59.0,-0.9999367968651245
27.0,1.0,-0.8832389937106919
26.0,33.0,-0.9997472513585239
71.0,2.0,-0.9867656856497307
40.0,2.0,-0.970003146694987
89.0,14.0,-1.0
22.0,1.0,-0.8157749170270543
93.0,1.0,-0.951854674796748
11.0,2.0,-0.9305617693469057
22.0,18.0,-0.9993677288821446
19.0,47.0,-0.9996839843256226
93.0,3.0,-0.999222092570984
10.0,27.0,-0.9987994439529888
53.0,4.0,-0.9998892089519167
24.0,3.0,-0.9987989886219975
19.0,1.0,-0.7726450418612478
113.0,12.0,-1.0
37.0,28.0,-0.9997680890538033
22.0,11.0,-0.9992412746585736
26.0,40.0,-0.999810438518893
29.0,2.0,-0.9543545441775529
10.0,17.0,-0.9982307595096676
105.0,2.0,-0.9991216512955643
26.0,26.0,-0.9996208770377859
12.0,33.0,-0.9993678887484196
10.0,3.0,-0.9770595544412923
34.0,3.0,-0.9990051165434906
50.0,2.0,-0.9812022216913521
45.0,6.0,-0.9999059443190368
20.0,6.0,-0.987562046143947
22.0,2.0,-0.9450199027951881
19.0,51.0,-0.9998103905953735
10.0,14.0,-0.9881820281058257
22.0,23.0,-0.9995574102175013
12.0,1.0,-0.7580808080808081
87.0,2.0,-0.9987268097489996
12.0,10.0,-0.9991150442477876
14.0,5.0,-0.982694634989489
45.0,3.0,-0.9991534988713318
14.0,25.0,-0.9995576898774169
22.0,42.0,-0.9996206373292869
31.0,2.0,-0.9658386494725594
110.0,2.0,-0.9993097100782329
23.0,4.0,-0.9878775108863604
20.0,8.0,-0.9938100842134222
12.0,15.0,-0.9992414664981037
24.0,9.0,-0.9991781514730054
