17.0,35.0,-0.9995199231877101
10.0,30.0,-0.9994351878000565
16.0,6.0,-0.9990946129470348
19.0,12.0,-0.9994620763851534
11.0,7.0,-0.9990533291259072
10.0,6.0,-0.9988449321397632
30.0,4.0,-1.0
10.0,9.0,-0.9991571139581928
19.0,2.0,-0.9974846282839576
10.0,8.0,-0.9991336991048224
25.0,4.0,-0.9996428571428572
22.0,5.0,-1.0
19.0,13.0,-0.9994635193133048
10.0,7.0,-0.9989896073903002
10.0,25.0,-0.9994334277620396
10.0,1.0,-0.9153225806451613
28.0,2.0,-0.9992025518341308
25.0,2.0,-0.997854077253219
31.0,2.0,-1.0
19.0,3.0,-0.9994410285075461
11.0,2.0,-0.9813266124412876
16.0,8.0,-0.9993224932249323
18.0,4.0,-0.9987270875763747
10.0,3.0,-0.998062641265741
14.0,4.0,-0.9987146529562982
10.0,4.0,-0.9982235142118863
18.0,2.0,-0.9965553789083201
10.0,2.0,-0.9771903820816865
16.0,2.0,-0.9887308039747064
10.0,20.0,-0.9992917847025495
