10.0,18.0,-0.9531634468948914
104.0,4.0,-0.999001996007984
10.0,3.0,-0.5367910605102256
51.0,74.0,-0.9927587294208907
64.0,3.0,-0.7847222222222222
61.0,28.0,-0.9956029382113482
19.0,50.0,-0.9772361647361647
86.0,55.0,-1.0
10.0,4.0,-0.719969676731461
40.0,4.0,-0.9537104274229248
73.0,6.0,-0.995302104984591
39.0,3.0,-0.6998556998556998
51.0,48.0,-0.9924745462594068
89.0,3.0,-0.8453159041394335
16.0,4.0,-0.8537387836364722
31.0,32.0,-0.9872427217289726
26.0,69.0,-0.9850440452042886
12.0,35.0,-0.9541518308199031
34.0,17.0,-0.988324474045438
16.0,3.0,-0.625
21.0,7.0,-0.9729752386713305
84.0,17.0,-0.9992706053975201
52.0,17.0,-0.9929880552358679
34.0,54.0,-0.9903623601017283
68.0,17.0,-0.9975181742101847
46.0,37.0,-0.9915612108340087
65.0,39.0,-0.9976277320774569
88.0,5.0,-0.9983922574236268
58.0,6.0,-0.9910147748754841
45.0,3.0,-0.7673107890499195
30.0,43.0,-0.9879129736467994
60.0,66.0,-0.9958333333333332
19.0,60.0,-0.9801048477901292
62.0,53.0,-0.9971962442990167
22.0,20.0,-0.9814300480688426
28.0,3.0,-0.6700258397932816
10.0,10.0,-0.9211572114511783
27.0,5.0,-0.9320709677761344
37.0,9.0,-0.9900688754657508
51.0,29.0,-0.9913097911047437
74.0,23.0,-0.9993577392421322
17.0,13.0,-0.9502956070120118
22.0,30.0,-0.9825964910316182
34.0,61.0,-0.9915026109569166
28.0,25.0,-0.9845620169555819
51.0,10.0,-0.9906558066762449
15.0,5.0,-0.9102673947238519
29.0,11.0,-0.986044533700657
60.0,19.0,-0.9936407103825137
15.0,23.0,-0.9582458944706328
